gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM	posterior_mean_count	posterior_standard_deviation_of_count	pme_TPM	pme_FPKM	TPM_ci_lower_bound	TPM_ci_upper_bound	FPKM_ci_lower_bound	FPKM_ci_upper_bound
ENSG00000265062.1	ENST00000582676.1	79	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228663.1	ENST00000436861.1	681	432.94	0	0	0	0	0	0.03	0.03	1.23E-07	0.0905303	1.25E-07	0.0914959
ENSG00000259456.2	ENST00000558899.2	927	678.92	15	0.29	0.29	15	0	0.31	0.31	0.165881	0.462082	0.167795	0.467189
ENSG00000265582.1	ENST00000584882.1	87	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232358.1	ENST00000424566.1	802	553.93	0	0	0	0	0	0.02	0.02	1.40E-07	0.070926	1.41E-07	0.0717049
ENSG00000215251.3	ENST00000380266.3	2874	2625.92	3483	17.52	17.49	3483	0	17.28	17.46	16.7083	17.8497	16.8876	18.0418
ENSG00000228820.2	ENST00000421328.1	880	631.92	0	0	0	0	0	0.02	0.02	4.14E-07	0.061282	4.18E-07	0.0619625
ENSG00000263592.1	ENST00000580154.1	95	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263645.1	ENST00000516531.2	87	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266761.1	ENST00000582236.1	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215444.2	ENST00000400354.2	459	211.02	0	0	0	0	0	0.06	0.06	9.29E-08	0.184282	9.39E-08	0.186264
ENSG00000227964.1	ENST00000438154.1	2326	2077.92	0	0	0	0	0	0.01	0.01	3.54E-08	0.0189534	3.58E-08	0.0191602
ENSG00000252467.1	ENST00000516658.1	105	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252654.1	ENST00000516845.1	62	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124224.12	"ENST00000244070.3,ENST00000334187.8,ENST00000422302.1,ENST00000457990.1,ENST00000462333.1,ENST00000467784.1,ENST00000473210.1,ENST00000475130.1,ENST00000493688.1,ENST00000495058.1,ENST00000497138.1,ENST00000606437.1"	1558.39	1310.33	602	6.07	6.06	602	0	6.3	6.36	5.54422	7.04226	5.60279	7.11602
ENSG00000263659.1	ENST00000582949.1	290	42.57	0	0	0	0	0	0.31	0.31	1.35E-06	0.906411	1.36E-06	0.916258
ENSG00000233347.1	ENST00000442902.1	706	457.94	3	0.09	0.09	3	0	0.11	0.11	0.0213125	0.225427	0.0215819	0.227997
ENSG00000234948.1	"ENST00000428009.1,ENST00000454600.1"	1737.25	1489.18	70	0.62	0.62	70	0	0.64	0.65	0.43081	0.870229	0.436482	0.880558
ENSG00000225785.1	ENST00000414598.1	431	183.04	0	0	0	0	0	0.07	0.07	1.33E-06	0.211887	1.35E-06	0.214155
ENSG00000232465.1	ENST00000416237.1	573	324.97	0	0	0	0	0	0.04	0.04	1.21E-06	0.120298	1.22E-06	0.121613
ENSG00000234821.1	ENST00000434892.1	317	69.2	0	0	0	0	0	0.19	0.19	9.16E-07	0.563788	9.26E-07	0.5701
ENSG00000088899.10	"ENST00000329152.3,ENST00000337576.5,ENST00000360342.3"	4494.36	4246.28	646	2.01	2.01	646	0	1.99	2.01	1.82394	2.13912	1.8428	2.16148
ENSG00000232294.1	"ENST00000413070.1,ENST00000421642.1,ENST00000422666.1,ENST00000425279.1,ENST00000437987.1,ENST00000448013.1"	394.33	157.38	0	0	0	0	0	0.44	0.45	0.0829856	0.882438	0.0837806	0.892038
ENSG00000232286.1	ENST00000426963.1	459	211.02	0	0	0	0	0	0.06	0.06	3.13E-07	0.187538	3.17E-07	0.189571
ENSG00000230636.1	ENST00000419720.1	225	2.76	0	0	0	0	0	4.72	4.77	0.000289714	14.1146	0.000292916	14.269
ENSG00000252629.1	ENST00000516820.1	85	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199218.1	ENST00000362348.1	333	85.16	0	0	0	0	0	0.15	0.15	5.43E-07	0.458753	5.49E-07	0.463684
ENSG00000223492.1	ENST00000432706.1	1620	1371.92	0	0	0	0	0	0.01	0.01	6.72E-10	0.0285587	6.79E-10	0.0288664
ENSG00000227705.1	ENST00000435057.1	485	237.01	0	0	0	0	0	0.05	0.06	4.88E-07	0.163644	4.94E-07	0.165425
ENSG00000271774.1	ENST00000606932.1	724	475.94	0	0	0	0	0	0.03	0.03	9.29E-08	0.0831787	9.39E-08	0.0840901
ENSG00000231703.2	ENST00000436286.2	3280	3031.92	0	0	0	0	0	0	0	3.35E-09	0.0127194	3.39E-09	0.0128583
ENSG00000224530.1	ENST00000438675.1	458	210.02	0	0	0	0	0	0.06	0.06	2.68E-07	0.185607	2.71E-07	0.187663
ENSG00000259723.1	ENST00000558738.1	542	293.98	0	0	0	0	0	0.04	0.04	1.18E-06	0.132454	1.19E-06	0.133856
ENSG00000198171.8	"ENST00000354488.3,ENST00000380201.2,ENST00000470203.1,ENST00000496781.1"	1217.28	969.2	2961	40.36	40.29	2961	0	39.91	40.33	38.441	41.3957	38.8648	41.8512
ENSG00000206959.1	ENST00000384232.1	111	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197670.5	ENST00000424252.1	1947	1698.92	0	0	0	0	0	0.01	0.01	2.77E-08	0.023073	2.80E-08	0.0233249
ENSG00000235415.1	ENST00000444112.1	381	133.09	0	0	0	0	0	0.1	0.1	9.31E-07	0.296197	9.41E-07	0.299412
ENSG00000238468.1	ENST00000459331.1	62	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225563.1	ENST00000423233.1	345	97.14	0	0	0	0	0	0.13	0.14	1.66E-06	0.402633	1.68E-06	0.407078
ENSG00000241721.1	ENST00000497904.1	306	58.25	1	0.23	0.23	1	0	0.45	0.45	0.00866312	1.06678	0.00791735	1.07763
ENSG00000236352.1	ENST00000450473.1	884	635.92	0	0	0	0	0	0.02	0.02	1.76E-07	0.0616844	1.78E-07	0.0623308
ENSG00000184402.10	"ENST00000331758.3,ENST00000370848.4,ENST00000421564.1,ENST00000450482.1,ENST00000491916.1,ENST00000492466.2"	3554.75	3306.67	5058	20.21	20.17	5058	0	20.04	20.25	18.7695	21.2956	18.9554	21.5085
ENSG00000265595.1	ENST00000577874.1	78	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252089.1	ENST00000516280.1	125	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185834.9	"ENST00000393148.4,ENST00000432629.1"	513.75	265.74	46.66	2.32	2.32	47.03	2.87	2.4	2.42	1.6936	3.13202	1.71093	3.16492
ENSG00000224008.1	ENST00000433766.1	2290	2041.92	0	0	0	0	0	0.01	0.01	4.88E-08	0.0189494	4.94E-08	0.0191564
ENSG00000235166.3	"ENST00000416190.1,ENST00000450623.2,ENST00000596828.1,ENST00000598445.1,ENST00000608080.1,ENST00000610112.1"	879.5	631.43	0	0	0	0	0	0.14	0.14	0.039048	0.256686	0.0398809	0.259952
ENSG00000222118.1	ENST00000410186.1	122	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235594.1	ENST00000458731.1	1095	846.92	0	0	0	0	0	0.02	0.02	1.93E-06	0.0465462	1.96E-06	0.0470549
ENSG00000230843.1	ENST00000431983.1	453	205.03	0	0	0	0	0	0.06	0.06	1.18E-06	0.191699	1.19E-06	0.193731
ENSG00000228601.1	ENST00000450188.1	156	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212084.2	ENST00000390795.2	92	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238294.1	ENST00000459416.1	103	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179467.1	ENST00000320170.1	441	193.03	0	0	0	0	0	0.07	0.07	7.32E-07	0.202484	7.40E-07	0.204751
ENSG00000125877.8	"ENST00000380113.3,ENST00000399838.3,ENST00000455664.2,ENST00000460550.1,ENST00000460676.1,ENST00000461029.1,ENST00000472295.1,ENST00000483354.1,ENST00000490838.2,ENST00000609835.1"	1063.02	814.94	3643	59.05	58.96	3643	0	58.57	59.18	56.1545	61.0042	56.7338	61.6323
ENSG00000225657.2	"ENST00000434176.1,ENST00000437350.1"	498	250.14	0	0	0	0	0	0.29	0.29	0.00189697	0.804201	0.00222562	0.813075
ENSG00000214541.3	ENST00000398541.2	413	165.06	0	0	0	0	0	0.08	0.08	8.99E-07	0.236571	9.08E-07	0.239118
ENSG00000252536.1	ENST00000516727.1	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252091.1	ENST00000516282.1	102	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241821.2	ENST00000487098.2	293	45.46	0	0	0	0	0	0.29	0.29	7.94E-06	0.871998	8.02E-06	0.881493
ENSG00000237000.1	ENST00000439110.1	327	79.17	0	0	0	0	0	0.16	0.17	5.73E-06	0.495329	5.79E-06	0.500748
ENSG00000221416.1	ENST00000408489.1	84	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231604.2	ENST00000458293.2	483	235.01	0	0	0	0	0	0.06	0.06	1.88E-07	0.166971	1.90E-07	0.168765
ENSG00000207158.1	ENST00000384429.1	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251772.1	ENST00000515963.1	71	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238644.1	ENST00000459516.1	52	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231078.1	ENST00000442780.1	377	129.1	0	0	0	0	0	0.1	0.1	3.20E-06	0.307024	3.24E-06	0.310312
ENSG00000203266.2	ENST00000366097.2	770	521.93	0	0	0	0	0	0.02	0.03	4.63E-07	0.0747516	4.68E-07	0.0755635
ENSG00000235032.1	ENST00000445956.1	436	188.04	0	0	0	0	0	0.07	0.07	1.79E-06	0.208778	1.81E-06	0.211008
ENSG00000226308.1	"ENST00000412321.1,ENST00000426580.1"	709	465.16	0	0	0	0	0	1.06	1.08	0.0024845	3.16992	0.00251068	3.20536
ENSG00000252064.1	ENST00000516255.1	105	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266666.1	ENST00000583049.1	90	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231005.1	ENST00000455840.1	151	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228995.1	ENST00000453775.1	944	695.92	0	0	0	0	0	0.02	0.02	1.16E-07	0.0563799	1.17E-07	0.0570024
ENSG00000218018.2	ENST00000417346.1	1540	1291.92	23	0.24	0.23	23	0	0.24	0.24	0.15052	0.341273	0.152192	0.345019
ENSG00000124209.3	"ENST00000244040.3,ENST00000488949.1"	8293.06	8044.98	2452	4.03	4.02	2452	0	4	4.04	3.78439	4.22843	3.82646	4.27519
ENSG00000124097.7	ENST00000522557.1	636	387.95	0	0	0	0	0	0.03	0.03	4.83E-07	0.100656	4.88E-07	0.101747
ENSG00000227297.1	ENST00000424850.1	823	574.92	0	0	0	0	0	0.02	0.02	1.35E-07	0.0679701	1.37E-07	0.0687003
ENSG00000263453.1	ENST00000582082.1	51	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221007.1	ENST00000408080.1	152	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203971.1	ENST00000371169.1	1854	1605.92	0	0	0	0	0	0.01	0.01	2.27E-07	0.0241803	2.30E-07	0.0244435
ENSG00000221451.1	ENST00000408524.1	76	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221385.1	ENST00000408458.1	152	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225708.2	"ENST00000441277.2,ENST00000452842.1"	879	630.93	0	0	0	0	0	0.04	0.04	0.00082677	0.104503	0.00116247	0.105969
ENSG00000270411.1	ENST00000604803.1	325	77.18	0	0	0	0	0	0.17	0.17	8.57E-08	0.509251	8.66E-08	0.514648
ENSG00000231290.1	"ENST00000420279.1,ENST00000424205.1,ENST00000427140.1,ENST00000427794.1,ENST00000439558.1,ENST00000445984.1,ENST00000447767.1,ENST00000448374.1"	651.87	403.84	4	0.13	0.13	4	0	0.4	0.4	0.162212	0.656506	0.16397	0.663653
ENSG00000254620.1	ENST00000525424.1	507	259	0	0	0	0	0	0.05	0.05	5.05E-07	0.151526	5.10E-07	0.153155
ENSG00000221174.1	ENST00000408247.1	144	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254419.1	ENST00000530479.1	577	328.97	0	0	0	0	0	0.04	0.04	4.73E-07	0.120144	4.79E-07	0.121455
ENSG00000237121.1	ENST00000416241.1	2180	1931.92	0	0	0	0	0	0.01	0.01	5.06E-08	0.0203608	5.12E-08	0.0205879
ENSG00000270279.1	ENST00000603095.1	1619	1370.92	0	0	0	0	0	0.01	0.01	3.16E-07	0.0287775	3.19E-07	0.0290882
ENSG00000268649.2	"ENST00000385215.1,ENST00000596276.1"	594	345.96	68	2.6	2.59	68	0	2.6	2.62	2.00447	3.23228	2.01004	3.25091
ENSG00000216031.1	ENST00000401212.1	88	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235590.3	"ENST00000424094.2,ENST00000443966.1,ENST00000598163.1"	1105.45	857.37	60	0.92	0.92	60	0	0.99	1	0.742245	1.23562	0.750738	1.24964
ENSG00000268333.1	ENST00000601795.1	1153	904.92	40	0.58	0.58	40	0	0.59	0.6	0.41675	0.772538	0.421133	0.780715
ENSG00000225806.3	"ENST00000424434.1,ENST00000441270.2,ENST00000605534.1"	577	328.97	4	0.16	0.16	4	0	0.33	0.33	0.0882123	0.606472	0.0899118	0.613743
ENSG00000270951.1	ENST00000605044.1	390	142.08	0	0	0	0	0	0.09	0.09	2.04E-07	0.274414	2.06E-07	0.277412
ENSG00000232925.2	ENST00000445106.1	408	160.06	0	0	0	0	0	0.08	0.08	8.16E-07	0.245915	8.25E-07	0.248566
ENSG00000263903.1	ENST00000580214.1	102	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225129.1	ENST00000424662.1	593	344.96	0	0	0	0	0	0.04	0.04	6.06E-07	0.11332	6.13E-07	0.114567
ENSG00000124164.11	"ENST00000265619.2,ENST00000395802.3,ENST00000463370.1,ENST00000475243.1,ENST00000476395.1,ENST00000520497.1"	2858.94	2610.85	5088	25.74	25.7	5088	0	25.44	25.7	23.9196	26.9281	24.1906	27.2335
ENSG00000230352.1	ENST00000440889.1	620	371.96	0	0	0	0	0	0.04	0.04	3.11E-07	0.105017	2.18E-06	0.106163
ENSG00000233686.3	ENST00000485427.1	219	1.82	0	0	0	0	0	7.16	7.24	0.00048937	21.4899	0.000494397	21.7188
ENSG00000227282.1	ENST00000443747.1	566	317.97	0	0	0	0	0	0.04	0.04	2.93E-07	0.123428	2.96E-07	0.124768
ENSG00000101181.13	"ENST00000370823.3,ENST00000436421.2,ENST00000448254.1,ENST00000461411.1,ENST00000466099.1,ENST00000466933.1,ENST00000467101.1,ENST00000471352.1,ENST00000471962.1,ENST00000472005.1,ENST00000488748.1,ENST00000536470.1"	1479.32	1231.27	4243	45.52	45.45	4243	0	45.3	45.77	43.1617	47.3599	43.6325	47.8756
ENSG00000238194.1	"ENST00000443055.1,ENST00000451510.1"	666.5	418.45	0	0	0	0	0	0.06	0.06	0.00124655	0.149485	0.00131634	0.151152
ENSG00000238777.1	ENST00000459304.1	62	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228340.1	"ENST00000421257.1,ENST00000426753.1,ENST00000427691.1,ENST00000427820.1,ENST00000428772.1,ENST00000431181.1,ENST00000432910.1,ENST00000437035.1,ENST00000439507.1,ENST00000457508.1,ENST00000458422.1"	719.91	471.89	0	0	0	0	0	0.51	0.52	0.203668	0.875806	0.206605	0.885966
ENSG00000088836.8	"ENST00000380056.3,ENST00000380059.3,ENST00000437836.2,ENST00000470631.1,ENST00000474451.1,ENST00000488544.1,ENST00000539553.2"	3075.61	2827.53	107	0.5	0.5	107	0	0.71	0.72	0.493915	0.964641	0.499406	0.975193
ENSG00000207802.1	ENST00000385067.1	94	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229690.1	ENST00000424648.1	477	229.01	0	0	0	0	0	0.06	0.06	9.94E-07	0.170127	1.00E-06	0.171932
ENSG00000266140.1	ENST00000581943.1	71	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265617.1	ENST00000581228.1	64	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261035.1	ENST00000569070.1	2208	1959.92	0	0	0	0	0	0.01	0.01	6.54E-08	0.0199697	6.61E-08	0.0201817
ENSG00000229755.1	ENST00000420710.1	500	252	0	0	0	0	0	0.05	0.05	3.05E-06	0.152978	3.08E-06	0.154658
ENSG00000229606.1	ENST00000441660.1	391	143.08	0	0	0	0	0	0.09	0.09	1.58E-07	0.273603	1.59E-07	0.276506
ENSG00000225106.1	"ENST00000442888.1,ENST00000447909.1"	808	559.93	0	0	0	0	0	0.05	0.05	0.000448069	0.118687	0.000609639	0.120109
ENSG00000221417.1	ENST00000408490.1	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235018.1	ENST00000442115.1	528	279.99	3	0.14	0.14	3	0	0.19	0.19	0.0334179	0.370135	0.0337477	0.374087
ENSG00000265306.1	ENST00000585001.1	84	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198768.6	"ENST00000371149.3,ENST00000425773.1,ENST00000439429.1,ENST00000491015.1"	1712.5	1464.43	0	0	0	0	0	0.07	0.07	0.00864143	0.16721	0.0087243	0.169023
ENSG00000101180.11	"ENST00000317393.6,ENST00000340177.5"	2159	1910.92	0	0	0	0	0	0.01	0.01	0.000372263	0.0355908	0.000304163	0.0359112
ENSG00000268941.1	ENST00000598340.1	945	696.92	19	0.36	0.36	19	0	0.37	0.38	0.215181	0.534813	0.217656	0.540808
ENSG00000130703.11	"ENST00000313733.3,ENST00000358053.2,ENST00000439951.2,ENST00000448156.2,ENST00000471817.1"	3825.65	3577.57	2397	8.85	8.84	2397	0	8.81	8.9	8.43138	9.19764	8.52738	9.30231
ENSG00000124222.17	"ENST00000312283.8,ENST00000355957.5,ENST00000358029.4,ENST00000359617.4,ENST00000361770.5,ENST00000361830.3,ENST00000371132.4,ENST00000371141.4,ENST00000412911.1,ENST00000438253.1,ENST00000458280.1,ENST00000460655.1,ENST00000464640.1,ENST00000467096.1,ENST00000468590.1,ENST00000476384.1,ENST00000483434.1,ENST00000490700.1,ENST00000493301.1,ENST00000496003.1,ENST00000496117.1"	3232	2983.93	6621	29.31	29.26	6622.11	8.77	29.38	29.68	28.0592	30.6327	28.3661	30.9659
ENSG00000088854.11	"ENST00000252032.9,ENST00000453730.2,ENST00000498079.1"	6703.97	6455.89	676	1.38	1.38	676	0	1.38	1.39	1.27092	1.48399	1.28555	1.50098
ENSG00000100982.7	"ENST00000372409.3,ENST00000479348.1"	2425.59	2177.51	1784	10.82	10.81	1784	0	10.69	10.8	10.1328	11.2591	10.2427	11.3806
ENSG00000198026.6	"ENST00000322927.2,ENST00000426788.1,ENST00000475002.1,ENST00000476822.1,ENST00000494955.1"	4009.11	3761.03	2307	8.1	8.09	2307	0	8.03	8.11	7.677	8.3822	7.76101	8.47448
ENSG00000130706.8	"ENST00000253003.2,ENST00000462554.1,ENST00000465805.1,ENST00000491935.1"	1218.5	970.44	13448	183.06	182.76	13448	0	180.58	182.45	176.924	184.276	178.88	186.315
ENSG00000254995.4	"ENST00000413559.1,ENST00000530122.1"	1432.95	1184.91	88.23	0.98	0.98	85.13	13.43	1	1.01	0.650162	1.36504	0.657123	1.3798
ENSG00000215440.7	"ENST00000356091.6,ENST00000525068.1,ENST00000525817.1,ENST00000525967.1,ENST00000527081.1,ENST00000527587.1,ENST00000529976.1,ENST00000532531.1,ENST00000533788.1"	2563.9	2315.82	736.76	4.2	4.2	738.76	6.4	4.34	4.39	3.89881	4.78183	3.94281	4.83486
ENSG00000088812.13	"ENST00000262919.5,ENST00000446916.2"	6182.03	5933.94	2107	4.69	4.68	2107	0	4.63	4.68	4.38742	4.89007	4.43734	4.94529
ENSG00000130702.9	"ENST00000252999.3,ENST00000370677.3,ENST00000370691.2,ENST00000370692.3,ENST00000462415.1,ENST00000464134.1,ENST00000468786.1,ENST00000471042.1,ENST00000474128.1,ENST00000481120.1,ENST00000491036.1,ENST00000492698.1,ENST00000495695.1,ENST00000497053.1,ENST00000497363.1"	3193.24	2945.19	11145	49.99	49.91	11145	0	49.96	50.48	47.4878	52.3494	48.0778	52.9921
ENSG00000100985.7	ENST00000372330.3	2336	2087.92	8	0.05	0.05	8	0	0.06	0.06	0.0221764	0.0933715	0.0223221	0.0942827
ENSG00000125861.10	"ENST00000290417.2,ENST00000319242.3,ENST00000477160.1"	958.67	710.61	0	0	0	0	0	0.07	0.08	0.00557504	0.170033	0.00547967	0.171707
ENSG00000124140.8	"ENST00000243964.3,ENST00000372315.1,ENST00000413737.1,ENST00000428198.1,ENST00000454036.2,ENST00000539566.1,ENST00000608594.1,ENST00000608944.1"	458.6	210.67	28	1.76	1.75	28	0	3.27	3.3	1.37755	5.93255	1.40034	6.00424
ENSG00000149451.13	"ENST00000350009.2,ENST00000356518.2,ENST00000379861.4,ENST00000466620.1,ENST00000483362.1"	3232.4	2984.32	0	0	0	0	0	0.02	0.02	0.0049706	0.0428567	0.00502367	0.0433237
ENSG00000171858.13	"ENST00000343986.4,ENST00000370562.1,ENST00000370592.2,ENST00000450116.2,ENST00000492356.2"	350.47	102.61	25605	3296.44	3291.07	25605	0	3249.74	3283.39	3209.51	3291.25	3243.98	3326.76
ENSG00000149679.7	"ENST00000279101.5,ENST00000453274.1"	3785	3536.92	438	1.64	1.63	438	0	1.69	1.71	1.49256	1.90502	1.50925	1.92611
ENSG00000130701.3	ENST00000252998.1	2793	2544.92	0	0	0	0	0	0.01	0.01	1.84E-08	0.0153553	1.86E-08	0.0155216
ENSG00000087460.19	"ENST00000265620.7,ENST00000306090.10,ENST00000306120.3,ENST00000313949.7,ENST00000338783.6,ENST00000349036.3,ENST00000354359.7,ENST00000371075.3,ENST00000371081.1,ENST00000371085.3,ENST00000371095.3,ENST00000371098.2,ENST00000371099.2,ENST00000371100.4,ENST00000371102.4,ENST00000419558.1,ENST00000423897.1,ENST00000450130.1,ENST00000453292.1,ENST00000461152.1,ENST00000462499.1,ENST00000464624.2,ENST00000464788.1,ENST00000464960.1,ENST00000467227.1,ENST00000467321.1,ENST00000468895.1,ENST00000469431.1,ENST00000470512.1,ENST00000472183.1,ENST00000475610.1,ENST00000476196.1,ENST00000476935.1,ENST00000477931.1,ENST00000478585.1,ENST00000479025.1,ENST00000480232.1,ENST00000480975.1,ENST00000481039.1,ENST00000481768.1,ENST00000482112.1,ENST00000483387.1,ENST00000484504.1,ENST00000485673.1,ENST00000487862.1,ENST00000487981.1,ENST00000488546.1,ENST00000488652.1,ENST00000490374.1,ENST00000491348.1,ENST00000492907.1,ENST00000493744.1,ENST00000493958.1,ENST00000494081.1,ENST00000496934.1,ENST00000603546.1,ENST00000604005.1"	1610.86	1362.78	26290	254.84	254.43	26290	0	253.46	256.09	249.841	257.25	252.424	259.899
ENSG00000130700.6	ENST00000252997.2	2595	2346.92	21	0.12	0.12	21	0	0.12	0.12	0.0752265	0.175424	0.0760401	0.177315
ENSG00000174407.7	"ENST00000370523.1,ENST00000370524.2,ENST00000370527.3"	917.67	669.63	0	0	0	0	0	0.1	0.1	0.00493555	0.252939	0.0049883	0.255773
ENSG00000088827.8	"ENST00000202578.4,ENST00000344754.4,ENST00000419548.1"	5897	5648.92	0	0	0	0	0	0.01	0.01	0.00058044	0.0156764	0.000599109	0.0158603
ENSG00000167046.4	ENST00000370520.3	1933	1684.92	0	0	0	0	0	0.01	0.01	5.17E-07	0.0231978	5.22E-07	0.0234507
ENSG00000101187.11	"ENST00000217159.1,ENST00000370507.1,ENST00000451793.1,ENST00000466818.1,ENST00000466961.1,ENST00000470412.1,ENST00000495889.1,ENST00000497209.1,ENST00000497919.1"	2422.83	2174.76	1560	9.48	9.46	1560	0	9.63	9.73	8.86126	10.4383	8.95482	10.5499
ENSG00000124160.7	"ENST00000290231.6,ENST00000372291.3"	2710.16	2462.08	2467	13.24	13.22	2467	0	13.1	13.23	12.3077	13.8978	12.4517	14.0599
ENSG00000101017.9	"ENST00000372276.3,ENST00000372285.3,ENST00000461171.1,ENST00000466205.1,ENST00000477696.1,ENST00000489304.1"	1668.45	1420.37	207	1.93	1.92	207	0	2.01	2.03	1.72722	2.30653	1.74539	2.33112
ENSG00000101188.4	"ENST00000370501.3,ENST00000482259.1"	2950	2701.92	18	0.09	0.09	18	0	0.09	0.09	0.0509014	0.131503	0.0521632	0.133641
ENSG00000101189.5	ENST00000370487.3	1636	1387.92	3717	35.38	35.32	3717	0	34.88	35.24	33.7738	36.0123	34.1431	36.4076
ENSG00000060491.12	"ENST00000290291.6,ENST00000370461.1,ENST00000450048.1"	2620.56	2372.48	4887	27.21	27.17	4887	0	26.89	27.17	26.1162	27.6716	26.3957	27.9668
ENSG00000149654.5	"ENST00000372262.3,ENST00000474438.1,ENST00000537909.1"	1640	1391.92	6	0.06	0.06	6	0	0.07	0.07	0.0294837	0.125231	0.0298028	0.126586
ENSG00000132622.6	"ENST00000254963.2,ENST00000399701.1,ENST00000542646.1"	2762	2513.92	0	0	0	0	0	0.02	0.02	0.00151348	0.0348634	0.00152804	0.0352347
ENSG00000092758.11	"ENST00000343916.3,ENST00000452372.1,ENST00000462700.1,ENST00000463487.1,ENST00000466192.1,ENST00000466532.1,ENST00000467819.1,ENST00000469802.1,ENST00000469852.1,ENST00000472880.1,ENST00000477612.1,ENST00000481800.1,ENST00000489045.1,ENST00000490398.1"	850.75	602.69	123	2.7	2.69	123	0	3.01	3.04	2.42988	3.59238	2.45794	3.63302
ENSG00000080189.10	"ENST00000243896.2,ENST00000317734.8,ENST00000372227.1,ENST00000372229.1,ENST00000372230.5,ENST00000420518.1,ENST00000424568.1,ENST00000480329.1,ENST00000481809.1,ENST00000484188.1,ENST00000484318.1,ENST00000487729.1,ENST00000493599.1,ENST00000543605.1"	2100.22	1852.14	4725	33.7	33.65	4725	0	33.59	33.94	32.4167	34.7872	32.7395	35.1359
ENSG00000101220.13	"ENST00000217195.8,ENST00000379772.3,ENST00000399672.1,ENST00000399683.3"	1522.85	1274.76	2657	27.53	27.49	2657	0	27.22	27.5	26.1139	28.3848	26.4023	28.6988
ENSG00000101222.8	"ENST00000379756.3,ENST00000463490.1,ENST00000471499.1"	1743	1494.92	0	0	0	0	0	0.03	0.03	0.00289562	0.0561381	0.00292418	0.0567528
ENSG00000125817.7	ENST00000379751.4	2840	2591.92	3800	19.37	19.34	3800	0	19.1	19.29	18.5034	19.7162	18.7081	19.9336
ENSG00000101224.13	"ENST00000245960.5,ENST00000340833.4,ENST00000344256.6,ENST00000379598.5,ENST00000439880.2,ENST00000467519.1,ENST00000468979.1,ENST00000480816.1,ENST00000495915.1"	2739.06	2490.98	3192	16.93	16.9	3192	0	16.96	17.13	16.2253	17.7115	16.3991	17.9016
ENSG00000101190.8	"ENST00000217162.5,ENST00000335351.3"	2454.76	2206.68	1125	6.73	6.72	1125	0	6.65	6.72	6.26185	7.0396	6.32697	7.11317
ENSG00000101191.12	"ENST00000266070.4,ENST00000266071.5,ENST00000354665.4,ENST00000370366.1,ENST00000370368.1,ENST00000370371.4,ENST00000395335.2,ENST00000395340.1,ENST00000395343.1"	4806.71	4558.63	11811	34.23	34.17	11811	0	33.85	34.2	33.0823	34.6679	33.4231	35.024
